Gene stable ID,Gene Synonym,Gene name
ENSG00000129824,S4,RPS4Y1
ENSG00000282116,,PRAMEF30P
ENSG00000282175,HNRPCL1,HNRNPCL1
ENSG00000282817,FLJ43580,PRAMEF2
ENSG00000229163,,NAP1L1P2
ENSG00000278847,,
ENSG00000067646,ZNF911,ZFY
ENSG00000282584,RP5-845O24.6,PRAMEF4
ENSG00000282663,,PRAMEF10
ENSG00000279195,,PRAMEF7
ENSG00000223600,,EEF1A1P41
ENSG00000215414,PSMA6-LIKE,PSMA6P1
ENSG00000215414,PSMA6P,PSMA6P1
ENSG00000215414,PSMA6Y,PSMA6P1
ENSG00000224035,SFPQP,SFPQP1
ENSG00000223915,,DPPA2P1
ENSG00000282338,,RNU6-1072P
ENSG00000282549,,PRAMEF29P
ENSG00000067048,DBY,DDX3Y
ENSG00000282119,,PRAMEF6
ENSG00000282791,PRAMEF28,PRAMEF28P
ENSG00000282437,,PRAMEF27
ENSG00000282559,,HNRNPCL3
ENSG00000282566,,PRAMEF25
ENSG00000282258,,PRAMEF34P
ENSG00000282562,,PRAMEF35P
ENSG00000282530,HNRNPCP5,HNRNPCL2
ENSG00000282468,,PRAMEF36P
ENSG00000290624,,
ENSG00000282341,,
ENSG00000281987,,PRAMEF26
ENSG00000282095,,HNRNPCL4
ENSG00000282298,,PRAMEF9
ENSG00000234059,CASKP,CASKP1
ENSG00000183878,KDM6AL,UTY
ENSG00000183878,KDM6C,UTY
ENSG00000282741,,PRAMEF13
ENSG00000282212,,PRAMEF18
ENSG00000282289,,PRAMEF31P
ENSG00000282424,PRAMEF23,PRAMEF5
ENSG00000282424,PRAMEF5L,PRAMEF5
ENSG00000282216,,PRAMEF32P
ENSG00000282288,RNU6-1185P,RNU6-771P
ENSG00000282583,,PRAMEF8
ENSG00000282125,PRAMEF33P,PRAMEF33
ENSG00000293551,PRAMEF3L,PRAMEF22
ENSG00000154620,TB4Y,TMSB4Y
ENSG00000129864,BPY1,VCY
ENSG00000129864,VCY1,VCY
ENSG00000129864,VCY1A,VCY
ENSG00000187191,,DAZ3
ENSG00000291381,FLJ33962,ARHGEF19
ENSG00000291381,WGEF,ARHGEF19
ENSG00000291405,,
ENSG00000291404,ANO7P1,ANO7L1
ENSG00000291404,C1ORF224,ANO7L1
ENSG00000291404,TMEM16M,ANO7L1
ENSG00000291376,,
ENSG00000291382,C1ORF89,CPLANE2
ENSG00000291382,MGC10731,CPLANE2
ENSG00000291382,RSG1,CPLANE2
ENSG00000291377,MTL1,MT1XP1
ENSG00000291375,FBX42,FBXO42
ENSG00000291375,KIAA1332,FBXO42
ENSG00000188120,DAZ,DAZ1
ENSG00000188120,SPGY,DAZ1
ENSG00000291379,C1ORF144,SZRD1
ENSG00000291379,DKFZP566C0424,SZRD1
ENSG00000291374,,RPL22P3
ENSG00000291401,SPERGEN-2,SPATA21
ENSG00000291401,SPERGEN2,SPATA21
ENSG00000291380,FLJ10420,NECAP2
ENSG00000251925,,SNORA70
ENSG00000286744,,
ENSG00000236647,,
ENSG00000291388,ENSG00000226029,LINC01772
ENSG00000099721,AMGL,AMELY
ENSG00000291402,CROCCL2,CROCCP3
ENSG00000291402,dJ798A10.2,CROCCP3
ENSG00000291402,KIAA1922,CROCCP3
ENSG00000291389,HSD1,RNU1-1
ENSG00000291389,HU1-1,RNU1-1
ENSG00000291389,RNU1,RNU1-1
ENSG00000291389,RNU1A,RNU1-1
ENSG00000291389,RNU1A1,RNU1-1
ENSG00000291389,RNU1A3,RNU1-1
ENSG00000291389,RNU1G4,RNU1-1
ENSG00000291389,U1,RNU1-1
ENSG00000291389,U1A1,RNU1-1
ENSG00000291390,,
ENSG00000291391,,
ENSG00000291392,,LINC01783
ENSG00000291393,RNU1-6,RNU1-6P
ENSG00000291394,,PDE4DIPP8
ENSG00000092377,TBL1,TBL1Y
ENSG00000291386,,
ENSG00000291385,RNU1C1,RNU1-2
ENSG00000291385,RNU1C2,RNU1-2
ENSG00000291385,U1C1,RNU1-2
ENSG00000291385,U1C21,RNU1-2
ENSG00000291408,,
ENSG00000291384,,
ENSG00000291400,,LINC03126
ENSG00000291383,RNU1-5,RNU1-5P
ENSG00000291395,,
ENSG00000291397,,
ENSG00000291398,EIF1AP1,EIF1AXP1
ENSG00000291396,HSD4,RNU1-3
ENSG00000291396,RNU1G3,RNU1-3
ENSG00000291399,HSD2,RNU1-4
ENSG00000291399,HSD5,RNU1-4
ENSG00000291399,HSD6,RNU1-4
ENSG00000291399,HSD7,RNU1-4
ENSG00000291399,RNU1D2,RNU1-4
ENSG00000291399,RNU1E2,RNU1-4
ENSG00000291399,RNU1F1,RNU1-4
ENSG00000291399,RNU1G1,RNU1-4
ENSG00000291399,RNU1G2,RNU1-4
ENSG00000291399,U1B2,RNU1-4
ENSG00000291399,U1D2,RNU1-4
ENSG00000291399,U1E2,RNU1-4
ENSG00000291399,U1F,RNU1-4
ENSG00000291387,KIAA0994,PADI2
ENSG00000291387,PDI2,PADI2
ENSG00000292230,,
ENSG00000291403,,CROCCP4
ENSG00000292231,,
ENSG00000291407,,
ENSG00000292235,,
ENSG00000292236,,
ENSG00000292238,,
ENSG00000292239,,
ENSG00000292240,,
ENSG00000292241,,
ENSG00000292242,,
ENSG00000292229,,
ENSG00000292226,,
ENSG00000205944,MGC126442,DAZ2
ENSG00000205944,PDP1678,DAZ2
ENSG00000292228,,
ENSG00000292227,,
ENSG00000292225,FLJ20719,NBPF1
ENSG00000292225,KIAA1693,NBPF1
ENSG00000226555,AGKY1,AGKP1
ENSG00000228787,NLGN4Y-AS,NLGN4Y-AS1
ENSG00000228787,NLGN4YAS,NLGN4Y-AS1
ENSG00000165246,KIAA0951,NLGN4Y
ENSG00000229343,,CDY22P
ENSG00000232695,TCEB1P17,ELOCP17
ENSG00000235511,71-7A2,OFD1P18Y
ENSG00000235511,CYORF1,OFD1P18Y
ENSG00000235511,OFD1P18,OFD1P18Y
ENSG00000235511,OFD1PY18,OFD1P18Y
ENSG00000232914,SEDLP4,TRAPPC2P4
ENSG00000223655,,RAB9AP3
ENSG00000230854,,USP9YP20
ENSG00000252625,,RNU1-40P
ENSG00000227635,,USP9YP21
ENSG00000237546,,XKRYP6
ENSG00000227867,TCEB1P11,ELOCP11
ENSG00000231716,,CDY23P
ENSG00000234744,,USP9YP26
ENSG00000233156,,HSFY8P
ENSG00000289705,,
ENSG00000225876,,
ENSG00000251796,,SNORA70
ENSG00000252948,,RNU6-1314P
ENSG00000233843,HCP48,CYCSP48
ENSG00000129862,BPY1B,VCY1B
ENSG00000235451,,PNPLA4P1
ENSG00000289706,,
ENSG00000225624,,TBL1YP1
ENSG00000280969,RPS4Y2P,RPS4Y2
ENSG00000224482,,HSFY4P
ENSG00000216844,,
ENSG00000229551,GAPDHP18,GAPDHP17
ENSG00000226504,,TMEM167AP1
ENSG00000254488,,
ENSG00000237427,,TOMM22P1
ENSG00000232634,,NEFLP1
ENSG00000226918,,
ENSG00000183146,CYORF17,PRORY
ENSG00000236615,,
ENSG00000169849,TSPYP4,TSPY14P
ENSG00000169811,RBMY1H,RBMY1HP
ENSG00000242393,,
ENSG00000228257,,
ENSG00000184991,NCRNA00136,TTTY13
ENSG00000184991,TTY13,TTTY13
ENSG00000271123,TCEB1P5,ELOCP5
ENSG00000226042,,CDY10P
ENSG00000237023,,USP9YP3
ENSG00000229416,,USP9YP8
ENSG00000230029,,CDY11P
ENSG00000224169,,HSFY6P
ENSG00000223407,,USP9YP18
ENSG00000226873,,CDY14P
ENSG00000227915,TCEB1P16,ELOCP16
ENSG00000236620,,XKRYP3
ENSG00000224866,,USP9YP25
ENSG00000232424,,USP9YP29
ENSG00000252681,,RNU1-97P
ENSG00000232910,,RAB9AP1
ENSG00000232845,TRAPPC2P4B,TRAPPC2P9
ENSG00000237302,OFD1P11,OFD1P11Y
ENSG00000237302,OFD1PY11,OFD1P11Y
ENSG00000237302,OFDYP11,OFD1P11Y
ENSG00000252468,,RNU2-57P
ENSG00000231341,,VDAC1P6
ENSG00000235001,,EIF4A1P2
ENSG00000214207,,KRT18P10
ENSG00000278585,,SNX3P1Y
ENSG00000235175,,RPL26P37
ENSG00000099715,PCDH22,PCDH11Y
ENSG00000099715,PCDHY,PCDH11Y
ENSG00000231540,TCEB1P9,ELOCP9
ENSG00000223362,,CDY15P
ENSG00000231026,,XKRYP4
ENSG00000224571,,USP9YP13
ENSG00000226369,,USP9YP11
ENSG00000280961,LNCRNA00122,TTTY3B
ENSG00000227871,,USP9YP12
ENSG00000251917,,RNU1-86P
ENSG00000231423,,RAB9AP5
ENSG00000228465,TRAPPC2P5B,TRAPPC2P10
ENSG00000232585,OFD1P12,OFD1P12Y
ENSG00000232585,OFD1PY12,OFD1P12Y
ENSG00000232585,OFDYP12,OFD1P12Y
ENSG00000234081,TCEB1P10,ELOCP10
ENSG00000172352,,CDY1B
ENSG00000231375,,CDY17P
ENSG00000237467,,USP9YP35
ENSG00000229250,,USP9YP31
ENSG00000232205,,CDY18P
ENSG00000230977,,
ENSG00000274234,,RN7SL818P
ENSG00000225491,UBE2Q2PY1,UBE2Q2P4Y
ENSG00000224827,NCRNA00265-2P,LINC00265-2P
ENSG00000224827,NCRNA00265B,LINC00265-2P
ENSG00000233740,,CICP2
ENSG00000279274,,
ENSG00000234399,,RBMY2XP
ENSG00000227439,NCRNA00141,TTTY17B
ENSG00000224210,TRIM60P5,TRIM60P5Y
ENSG00000224210,TRIM60PY5,TRIM60P5Y
ENSG00000232003,,ZNF736P12Y
ENSG00000235412,LINC00124,TTTY4B
ENSG00000183795,VCY2B,BPY2B
ENSG00000240566,,
ENSG00000236379,,ZNF736P4Y
ENSG00000274899,,
ENSG00000227633,,RBMY2YP
ENSG00000279115,,
ENSG00000233652,,CICP1
ENSG00000233944,NCRNA00265-3P,LINC00265-3P
ENSG00000233944,NCRNA00265C,LINC00265-3P
ENSG00000223636,UBE2Q2PY2,UBE2Q2P5Y
ENSG00000172297,GOLGA2LY2,GOLGA2P3Y
ENSG00000172297,GOLGA2P3,GOLGA2P3Y
ENSG00000278242,,RN7SL725P
ENSG00000233619,,
ENSG00000237823,,CDY19P
ENSG00000229709,,USP9YP36
ENSG00000232064,,USP9YP33
ENSG00000225609,,CDY20P
ENSG00000270535,TCEB1P34,ELOCP34
ENSG00000225287,OFD1P13,OFD1P13Y
ENSG00000225287,OFD1PY13,OFD1P13Y
ENSG00000225287,OFDYP13,OFD1P13Y
ENSG00000225256,SEDLP5,TRAPPC2P5
ENSG00000223856,,RAB9AP2
ENSG00000235004,,USP9YP30
ENSG00000252426,,RNU1-107P
ENSG00000231141,LINC00121,TTTY3
ENSG00000231141,TTTY3A,TTTY3
ENSG00000231141,TTY3,TTTY3
ENSG00000232614,,USP9YP9
ENSG00000225326,,USP9YP19
ENSG00000223406,,XKRYP5
ENSG00000224240,CYCSP54,CYCSP49
ENSG00000224240,HCP49,CYCSP49
ENSG00000227629,SLC25A15P,SLC25A15P1
ENSG00000227629,SLC25A15PY1,SLC25A15P1
ENSG00000237917,ADPRTL1P,PARP4P1
ENSG00000237917,PARP4P,PARP4P1
ENSG00000237917,PARP4PY1,PARP4P1
ENSG00000231514,FAM58AP1,CCNQP2
ENSG00000231514,FAM58CP,CCNQP2
ENSG00000231514,FAM58Y,CCNQP2
ENSG00000172288,CDY1A,CDY1
ENSG00000242875,,RBMY1B
ENSG00000234414,RBM1,RBMY1A1
ENSG00000234414,RBM2,RBMY1A1
ENSG00000234414,YRRM1,RBMY1A1
ENSG00000234414,YRRM2,RBMY1A1
ENSG00000234795,,RFTN1P1
ENSG00000173357,,
ENSG00000290342,,
ENSG00000281449,BCL-G,BCL2L14
ENSG00000281449,BCLG,BCL2L14
ENSG00000180910,NCRNA00134,TTTY11
ENSG00000180910,TTY11,TTTY11
ENSG00000224060,ARSEP,ARSLP1
ENSG00000224060,ARSEP1,ARSLP1
ENSG00000242153,OFD1P2,OFD1P6Y
ENSG00000242153,OFD1P6,OFD1P6Y
ENSG00000242153,OFD1PY6,OFD1P6Y
ENSG00000242153,OFDYP6,OFD1P6Y
ENSG00000250868,XKRY1,XKRY
ENSG00000244646,XKRY2,XKRYP7
ENSG00000282909,,
ENSG00000288686,,
ENSG00000227289,HSFYP2,HSFY3P
ENSG00000290841,,
ENSG00000235462,,TAB3P1
ENSG00000290852,,
ENSG00000241859,ADMLY,ANOS2P
ENSG00000241859,KAL-Y,ANOS2P
ENSG00000241859,KALP,ANOS2P
ENSG00000223637,,RBMY2EP
ENSG00000239533,GOLGA2LY1,GOLGA2P2Y
ENSG00000239533,GOLGA2P2,GOLGA2P2Y
ENSG00000291016,GOLGA2LY1,GOLGA2P2Y
ENSG00000291016,GOLGA2P2,GOLGA2P2Y
ENSG00000278212,,
ENSG00000131002,CYORF15A,TXLNGY
ENSG00000131002,CYORF15B,TXLNGY
ENSG00000131002,TXLNG2P,TXLNGY
ENSG00000206159,GYG2P,GYG2P1
ENSG00000232235,,CDY3P
ENSG00000224408,,USP9YP22
ENSG00000238154,,USP9YP4
ENSG00000281442,,PTMAP9
ENSG00000283344,,MIR1244-4
ENSG00000232924,TCEB1P4,ELOCP4
ENSG00000275310,,
ENSG00000281324,ADCAD2,LRP6
ENSG00000232808,NCRNA00145,TTTY20
ENSG00000233803,,TSPY4
ENSG00000228383,FAM197Y7P,FAM197Y7
ENSG00000286120,,
ENSG00000237802,,FAM197Y6
ENSG00000286173,,
ENSG00000229549,,TSPY8
ENSG00000228927,CT78,TSPY3
ENSG00000215540,,RBMY2CP
ENSG00000215507,,RBMY2DP
ENSG00000239893,,ZNF736P9Y
ENSG00000225560,,FAM197Y8
ENSG00000099725,PRKXP3,PRKY
ENSG00000099725,PRKYP,PRKY
ENSG00000290725,XKRY2,XKRYP7
ENSG00000280475,,RPL21P100
ENSG00000215580,BCORL2,BCORP1
ENSG00000215580,FLJ39821,BCORP1
ENSG00000206783,RNU6-292P,RNU6-545P
ENSG00000281874,,
ENSG00000207477,RNU6-1295P,RNU6-318P
ENSG00000281818,FLJ10298,MANSC1
ENSG00000281818,LOH12CR3,MANSC1
ENSG00000293362,,FAM197Y8
ENSG00000290330,FAM197Y5P,FAM197Y5
ENSG00000225516,FAM197Y5P,FAM197Y5
ENSG00000258992,CT78,TSPY1
ENSG00000258992,TSPY,TSPY1
ENSG00000281051,,RPL23AP66
ENSG00000290373,FAM197Y4P,FAM197Y4
ENSG00000274196,FAM197Y4P,FAM197Y4
ENSG00000281234,LOH2CR12,LOH12CR2
ENSG00000238074,TSPY9P,TSPY9
ENSG00000280689,LOH12CR1,BORCS5
ENSG00000280689,LOH1CR12,BORCS5
ENSG00000290607,,FAM197Y3
ENSG00000230066,,FAM197Y3
ENSG00000290332,,
ENSG00000234803,CYORF16,FAM197Y2
ENSG00000234803,FAM197Y2P,FAM197Y2
ENSG00000236424,,TSPY10
ENSG00000281168,,
ENSG00000280962,KIAA1700,DUSP16
ENSG00000280962,MKP-7,DUSP16
ENSG00000280962,MKP7,DUSP16
ENSG00000224336,FAM197Y1P,FAM197Y1
ENSG00000234110,,TSPY25P
ENSG00000226223,,TSPY16P
ENSG00000232617,,
ENSG00000224075,NCRNA00147,TTTY22
ENSG00000228379,,
ENSG00000274445,,
ENSG00000231874,,TSPY18P
ENSG00000234950,,RBMY2OP
ENSG00000236718,,RBMY2QP
ENSG00000243643,,TSPY20P
ENSG00000290378,,
ENSG00000225685,TSPYP5,TSPY5P
ENSG00000278478,,
ENSG00000281671,,
ENSG00000251766,RN5S518,RNA5SP518
ENSG00000252289,RN5S519,RNA5SP519
ENSG00000281525,,
ENSG00000231411,,DUX4L31
ENSG00000226061,,PCMTD1P1
ENSG00000237447,,CDC27P2
ENSG00000225840,,
ENSG00000251705,RN5-8S6,RNA5-8SP6
ENSG00000237195,,DLGAP5P1
ENSG00000250204,,TTTY23B
ENSG00000168757,TSPYQ1,TSPY2
ENSG00000290448,,FAM197Y9
ENSG00000234830,,FAM197Y9
ENSG00000275352,,
ENSG00000234583,,TSPY19P
ENSG00000235094,,
ENSG00000229643,NCRNA00280,LINC00280
ENSG00000235895,,
ENSG00000232620,,TSPY17P
ENSG00000293672,,
ENSG00000290954,,
ENSG00000294545,,
ENSG00000294758,,
ENSG00000293305,,
ENSG00000295056,,
ENSG00000239225,NCRNA00148,TTTY23
ENSG00000230663,LINC00230B,FAM224B
ENSG00000230663,NCRNA00230B,FAM224B
ENSG00000295335,,
ENSG00000212856,,TTTY2B
ENSG00000129816,,TTTY1B
ENSG00000147753,LINC00129,TTTY7
ENSG00000147753,TTTY7A,TTTY7
ENSG00000185700,NCRNA00217,TTTY8B
ENSG00000291034,,
ENSG00000291410,,
ENSG00000291411,,
ENSG00000291412,,
ENSG00000291413,,
ENSG00000291414,HSA-MIR-4740,MIR4740
ENSG00000291415,HSA-MIR-3186,MIR3186
ENSG00000291416,,
ENSG00000291417,,LINC01971
ENSG00000291418,,
ENSG00000290435,,
ENSG00000291420,ACTG,ACTG1
ENSG00000291420,DFNA20,ACTG1
ENSG00000291420,DFNA26,ACTG1
ENSG00000290369,,
ENSG00000297760,,
ENSG00000297994,,
ENSG00000229308,,
ENSG00000229236,NCRNA00133,TTTY10
ENSG00000291421,BAHD2,BAHCC1
ENSG00000291421,KIAA1447,BAHCC1
ENSG00000290323,NCRNA00139,TTTY16
ENSG00000291422,,
ENSG00000291423,,
ENSG00000291424,,
ENSG00000291425,,LINC03048
ENSG00000237048,NCRNA00135,TTTY12
ENSG00000237048,TTY11,TTTY12
ENSG00000298447,,
ENSG00000212855,LINC00109,TTTY2
ENSG00000212855,TTY2,TTTY2
ENSG00000147761,NCRNA00215,TTTY7B
ENSG00000233070,ZFY-AS,ZFY-AS1
ENSG00000233070,ZFYAS,ZFY-AS1
ENSG00000299745,,
ENSG00000288049,,
ENSG00000299844,,
ENSG00000290853,,
ENSG00000300212,,
ENSG00000300312,,
ENSG00000300595,,
ENSG00000223641,NCRNA00142,TTTY17C
ENSG00000228786,LINC00266-4P,SEPTIN14P23
ENSG00000228786,NCRNA00266-4P,SEPTIN14P23
ENSG00000228786,NCRNA00266D,SEPTIN14P23
ENSG00000228786,NCRNA00266Y2,SEPTIN14P23
ENSG00000228786,SEPT14P23,SEPTIN14P23
ENSG00000301122,,
ENSG00000290344,,
ENSG00000291033,CYorf15A,TXLNGY
ENSG00000291033,CYorf15B,TXLNGY
ENSG00000291033,TXLNG2P,TXLNGY
ENSG00000288406,,
ENSG00000303338,,
ENSG00000303345,,
ENSG00000277930,,
ENSG00000290726,,FAM41AY2
ENSG00000291032,,
ENSG00000231535,NCRNA00278,LINC00278
ENSG00000231535,YY1BM,LINC00278
ENSG00000304558,,
ENSG00000129845,LINC00033,TTTY1
ENSG00000129845,NCRNA00033,TTTY1
ENSG00000129845,TTY1,TTTY1
ENSG00000286050,,
ENSG00000290381,NCRNA00134,TTTY11
ENSG00000290381,TTY11,TTTY11
ENSG00000286187,,
ENSG00000305394,,
ENSG00000293249,,
ENSG00000305658,,
ENSG00000289707,,
ENSG00000306111,,
ENSG00000306715,,
ENSG00000286009,,
ENSG00000308317,,
ENSG00000286201,,
ENSG00000309341,,
ENSG00000291031,BCORL2,BCORP1
ENSG00000286247,,
ENSG00000286217,NCRNA00279,LINC00279
ENSG00000288260,,
ENSG00000288430,,RNU5B-4P
ENSG00000288297,ARIA,ECSCR
ENSG00000288297,ECSM2,ECSCR
ENSG00000233699,NCRNA00143,TTTY18
ENSG00000309700,,
ENSG00000288274,,SMIM33
ENSG00000288243,ERIS,STING1
ENSG00000288243,FLJ38577,STING1
ENSG00000288243,MITA,STING1
ENSG00000288243,MPYS,STING1
ENSG00000288243,NET23,STING1
ENSG00000288243,STING,STING1
ENSG00000288243,TMEM173,STING1
ENSG00000309903,,
ENSG00000183385,LINC00130,TTTY8
ENSG00000183385,NCRNA00130,TTTY8
ENSG00000183385,TTY8,TTTY8
ENSG00000310485,,
ENSG00000293442,PRKXP3,PRKY
ENSG00000293442,PRKYP,PRKY
ENSG00000227166,STS-Y,STSP1
ENSG00000227166,STSP,STSP1
ENSG00000295583,,
ENSG00000227204,,RBMY2JP
ENSG00000299821,,
ENSG00000227447,XGPY,XGY1
ENSG00000227447,XGPY1,XGY1
ENSG00000296286,,
ENSG00000230727,,RBMY2WP
ENSG00000306918,,
ENSG00000224151,,USP9YP28
ENSG00000176728,CYORF14,TTTY14
ENSG00000176728,NCRNA00137,TTTY14
ENSG00000176728,NCRNA00185,TTTY14
ENSG00000176728,PRO2834,TTTY14
ENSG00000176728,TTY14,TTTY14
ENSG00000288388,,
ENSG00000288138,,NCOA4P4
ENSG00000275578,,
ENSG00000226011,OFD1P1,OFD1P1Y
ENSG00000226011,OFDYP1,OFD1P1Y
ENSG00000227494,,USP9YP14
ENSG00000237659,AYP1P1,RNASEH2CP1
ENSG00000290840,XGPY2,XGY2
ENSG00000205936,,PPP1R12BP2
ENSG00000225189,,REREP1Y
ENSG00000305624,,
ENSG00000230073,,
ENSG00000232583,GPR143P,GPR143YP
ENSG00000232583,GPR143Y,GPR143YP
ENSG00000232583,OA1P,GPR143YP
ENSG00000309393,,
ENSG00000234888,OFD1P15,OFD1P15Y
ENSG00000234888,OFD1PY15,OFD1P15Y
ENSG00000234888,OFDYP15,OFD1P15Y
ENSG00000235014,,REREP2Y
ENSG00000229238,PPP1R12BP,PPP1R12BP1
ENSG00000229238,PPP1R12BPY1,PPP1R12BP1
ENSG00000299596,,
ENSG00000188399,,ANKRD36P1
ENSG00000294742,,
ENSG00000277146,,
ENSG00000226611,OFD1P2,OFD1P2Y
ENSG00000226611,OFD1PY2,OFD1P2Y
ENSG00000226611,OFDYP2,OFD1P2Y
ENSG00000240438,OFD1P5,OFD1P5Y
ENSG00000240438,OFD1PY5,OFD1P5Y
ENSG00000240438,OFDYP5,OFD1P5Y
ENSG00000237269,,RBMY2TP
ENSG00000288057,,
ENSG00000225466,OFD1P10,OFD1P10Y
ENSG00000225466,OFD1PY10,OFD1P10Y
ENSG00000225466,OFDYP10,OFD1P10Y
ENSG00000235981,,
ENSG00000299288,,
ENSG00000223698,GOLGA6L15P,GOLGA6L11P
ENSG00000297966,,
ENSG00000242854,DNM1DN15-1,DNM1P24
ENSG00000242854,DNM1DN15@,DNM1P24
ENSG00000244231,CSPG4LYP2,CSPG4P2Y
ENSG00000244231,CSPG4P2,CSPG4P2Y
ENSG00000172342,CSPG4P3,CSPG4P3Y
ENSG00000172342,CSPG4P6Y,CSPG4P3Y
ENSG00000284071,,
ENSG00000296017,,
ENSG00000248792,SEPT14P22,SEPTIN14P22
ENSG00000293927,,
ENSG00000284380,,
ENSG00000310249,,
ENSG00000172294,CSPG4P4,CSPG4P4Y
ENSG00000172294,CSPG4P7Y,CSPG4P4Y
ENSG00000240450,CSPG4LYP1,CSPG4P1Y
ENSG00000240450,CSPG4P1,CSPG4P1Y
ENSG00000239304,,DNM1P48
ENSG00000197092,,GOLGA6L16P
ENSG00000307363,,
ENSG00000235583,,
ENSG00000304207,,
ENSG00000215506,,TPTE2P4
ENSG00000197038,,RBMY1A3P
ENSG00000299768,,
ENSG00000188656,TSPYP7,TSPY7P
ENSG00000301844,,
ENSG00000270073,TSPYP6,TSPY6P
ENSG00000293749,,
ENSG00000236786,,TSPY15P
ENSG00000308528,,
ENSG00000231436,RBMY3P,RBMY3AP
ENSG00000231436,RBMY4P,RBMY3AP
ENSG00000231436,SPATA14,RBMY3AP
ENSG00000309329,,
ENSG00000229208,,RBMY2NP
ENSG00000310196,,
ENSG00000187657,TSPYP3,TSPY13P
ENSG00000309435,,
ENSG00000238235,TSPYP1,TSPY11P
ENSG00000296934,,
ENSG00000223744,,RBMY2GP
ENSG00000295986,,
ENSG00000229725,,
ENSG00000244395,,RBMY1D
ENSG00000251618,,
ENSG00000242389,,RBMY1E
ENSG00000227444,,
ENSG00000226092,RBMY2A,RBMY2AP
ENSG00000295847,,
ENSG00000237968,,
ENSG00000231159,OFD1P8,OFD1P8Y
ENSG00000231159,OFD1PY8,OFD1P8Y
ENSG00000231159,OFDYP8,OFD1P8Y
ENSG00000310035,,
ENSG00000232475,,HSFY5P
ENSG00000229553,,USP9YP17
ENSG00000228850,,CDY12P
ENSG00000232029,TCEB1P15,ELOCP15
ENSG00000236951,,
ENSG00000131548,LINC00128,TTTY6B
ENSG00000169800,MGC33094,RBMY1F
ENSG00000229159,,TSPY23P
ENSG00000225615,,RBMY2UP
ENSG00000229234,RBMY1K,RBMY1KP
ENSG00000215560,LINC00126,TTTY5
ENSG00000215560,TTY5,TTTY5
ENSG00000229940,,TSPY22P
ENSG00000290336,,RBMY2FP
ENSG00000243040,MGC26641,RBMY2FP
ENSG00000259247,,TTTY25P
ENSG00000237902,,TSPY21P
ENSG00000226941,,RBMY1J
ENSG00000286057,,
ENSG00000286146,,
ENSG00000278678,CYC1LP4,CYCSP41
ENSG00000278678,HCP41,CYCSP41
ENSG00000279647,,
ENSG00000280372,,
ENSG00000179381,OR21-1,OR4K11P
ENSG00000286148,,
ENSG00000279477,,
ENSG00000279303,,
ENSG00000280614,,
ENSG00000280330,,CTBP2P10
ENSG00000234159,,RBPMSLP
ENSG00000229336,,SREK1IP1P1
ENSG00000224141,,MIR548XHG
ENSG00000235059,,
ENSG00000233676,FDPSP,FDPSP6
ENSG00000235965,,
ENSG00000131538,LINC00127,TTTY6
ENSG00000131538,TTTY6A,TTTY6
ENSG00000131538,TTY6,TTTY6
ENSG00000227075,,
ENSG00000225735,,NEK4P1
ENSG00000232193,,
ENSG00000234131,TCEB1P8,ELOCP8
ENSG00000224873,,CDY13P
ENSG00000226771,,
ENSG00000230814,,USP9YP24
ENSG00000198618,PPIA3L,PPIAP22
ENSG00000198618,PPIAL3,PPIAP22
ENSG00000300637,,
ENSG00000226818,SLC6A6P,SLC6A6P1
ENSG00000279177,,CTBP2P9
ENSG00000228571,,HSFY7P
ENSG00000234340,,
ENSG00000230476,OFD1P9,OFD1P9Y
ENSG00000230476,OFD1PY9,OFD1P9Y
ENSG00000230476,OFDYP9,OFD1P9Y
ENSG00000231755,C21ORF39,CHODL-AS1
ENSG00000231755,NCRNA00157,CHODL-AS1
ENSG00000273589,,
ENSG00000290348,,
ENSG00000237569,TUBAP,TUBAP1
ENSG00000286155,,
ENSG00000154646,ENTK,TMPRSS15
ENSG00000154646,MGC133046,TMPRSS15
ENSG00000154646,PRSS7,TMPRSS15
ENSG00000224657,RBMY2B,RBMY2BP
ENSG00000224917,,
ENSG00000298004,,
ENSG00000290724,XKRY1,XKRY
ENSG00000300757,,
ENSG00000297434,,
ENSG00000310304,,
ENSG00000275592,ORLP1,VN1R7P
ENSG00000233522,LINC00230A,FAM224A
ENSG00000233522,NCRNA00230A,FAM224A
ENSG00000219368,ZNF299,ZNF299P
ENSG00000219368,ZNF299P1,ZNF299P
ENSG00000225906,,
ENSG00000228184,SNX19P,SNX19P1
ENSG00000244278,,
ENSG00000287801,,
ENSG00000273872,,SLC25A15P4
ENSG00000215326,GPXL1,GPX1P2
ENSG00000215326,GPXL2,GPX1P2
ENSG00000215326,GPXP2,GPX1P2
ENSG00000215326,GPXP2P,GPX1P2
ENSG00000223870,,
ENSG00000279895,,
ENSG00000154639,CAR,CXADR
ENSG00000295422,,
ENSG00000299625,,
ENSG00000293280,,
ENSG00000131007,NCRNA00132,TTTY9B
ENSG00000301107,,
ENSG00000302211,,
ENSG00000295232,,
ENSG00000290716,NCRNA00131,TTTY9A
ENSG00000290716,TTTY9,TTTY9A
ENSG00000290716,TTY9,TTTY9A
ENSG00000307031,,
ENSG00000251510,,
ENSG00000277282,IGHV1/OR21-1,IGHV1OR21-1
ENSG00000215005,HSPD1-22P,HSPD1P7
